img_name,pose_name,class,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
Downward-Facing_Dog_posejpg (91),Downward-Facing_Dog,2,0.5168936252593994,0.7051767110824585,0.5090788006782532,0.7236493229866028,0.5006464719772339,0.7214717864990234,0.5090322494506836,0.6195175647735596,0.4588642120361328,0.59018474817276,0.44061407446861267,0.730124294757843,0.39379796385765076,0.6984170079231262,0.34636440873146057,0.8281089067459106,0.31148695945739746,0.7971833944320679,0.30833333333333335,0.8666666666666667,0.2856239974498749,0.8122217655181885,0.32033395767211914,0.843193769454956,0.25972222222222224,0.8270833333333333,0.6660575866699219,0.33903422951698303,0.623327910900116,0.35273176431655884,0.7346178293228149,0.563598096370697,0.698745846748352,0.5671470165252686,0.815268874168396,0.7630816698074341,0.7841350436210632,0.7355958223342896,0.8417805433273315,0.8039587736129761,0.8029888868331909,0.7757744789123535,0.779019832611084,0.832477331161499,0.7418559789657593,0.8204059600830078
Downward-Facing_Dog_posejpg (98),Downward-Facing_Dog,2,0.47053152322769165,0.7661583423614502,0.4527771472930908,0.7782418727874756,0.4516288936138153,0.7768843173980713,0.4286004900932312,0.6448549628257751,0.4287465214729309,0.6282672882080078,0.33295342326164246,0.792655348777771,0.3430885076522827,0.772064208984375,0.1763888888888889,0.9128630705394191,0.21805555555555556,0.9128630705394191,0.09444444444444444,0.9294605809128631,0.2111111111111111,0.9045643153526971,0.1625,0.9294605809128631,0.22616875171661377,0.8648746013641357,0.5821577310562134,0.24382641911506653,0.5813483595848083,0.2428082525730133,0.74053955078125,0.5257503390312195,0.7385672926902771,0.5256102681159973,0.8726459741592407,0.8057006597518921,0.8582413196563721,0.7814725637435913,0.9149301052093506,0.8491408824920654,0.8888416886329651,0.8247624635696411,0.8218365907669067,0.9253218173980713,0.8007000684738159,0.9053022861480713
Tree_Pose (100),Tree,4,0.37192314863204956,0.281009703874588,0.3814530670642853,0.27104899287223816,0.3603532314300537,0.27099692821502686,0.41850540041923523,0.34518665075302124,0.32902103662490845,0.3444334864616394,0.4544978141784668,0.24924412369728088,0.2935343384742737,0.24237307906150818,0.4629552364349365,0.13884255290031433,0.28551167249679565,0.1332433819770813,0.45,0.06111111111111111,0.28888888888888886,0.06111111111111111,0.43472222222222223,0.09814814814814815,0.3055555555555556,0.1,0.40090233087539673,0.5757648348808289,0.3376462161540985,0.5617890954017639,0.37905699014663696,0.7369018793106079,0.2481752634048462,0.5964028239250183,0.3594428598880768,0.9043812155723572,0.368733674287796,0.6471586227416992,0.35346922278404236,0.9247586727142334,0.37695425748825073,0.6815909147262573,0.3597494959831238,0.9573173522949219,0.3766699731349945,0.7583061456680298
Tree_Pose (111),Tree,4,0.5642611384391785,0.11534985899925232,0.5857756733894348,0.0979287326335907,0.5428770184516907,0.09991759061813354,0.6972774863243103,0.21692824363708496,0.45044171810150146,0.22502905130386353,0.7987254858016968,0.2850390076637268,0.32604318857192993,0.2985731363296509,0.6327647566795349,0.211841881275177,0.4998058080673218,0.20817899703979492,0.5888113379478455,0.18553411960601807,0.5370026230812073,0.18134227395057678,0.591843843460083,0.18668150901794434,0.5368896126747131,0.18186041712760925,0.5874983072280884,0.5121423602104187,0.451482355594635,0.47967249155044556,0.5549680590629578,0.7255179286003113,0.2012878954410553,0.5157855153083801,0.5346344113349915,0.9174774885177612,0.43401288986206055,0.6639310121536255,0.5133675336837769,0.9404957890510559,0.4892551898956299,0.6738588213920593,0.5708870887756348,0.9714952111244202,0.49567099567099565,0.7458333333333333
Tree_Pose (117),Tree,4,0.5194753408432007,0.5035684704780579,0.5339059829711914,0.495482861995697,0.5038512349128723,0.49330925941467285,0.579375684261322,0.5806115865707397,0.44864141941070557,0.5493711829185486,0.618595540523529,0.6581185460090637,0.43718641996383667,0.46467143297195435,0.6793595552444458,0.726714015007019,0.4270833333333333,0.3866481223922114,0.7035067677497864,0.7419627904891968,0.44166666666666665,0.3282336578581363,0.7041217088699341,0.7417914271354675,0.46041666666666664,0.36022253129346316,0.553453803062439,0.7179569602012634,0.4744369685649872,0.7276781797409058,0.7177672386169434,0.7862405776977539,0.5050985813140869,0.8658435344696045,0.5504650473594666,0.7856506109237671,0.5262617468833923,0.9780229330062866,0.5254313349723816,0.7752784490585327,0.5324990153312683,0.9870132207870483,0.5297637581825256,0.8309206962585449,0.5343636274337769,1.0042003393173218
Tree_Pose (128),Tree,4,0.3407137989997864,0.3563891351222992,0.3378028869628906,0.34371060132980347,0.3384333550930023,0.34404250979423523,0.30972222222222223,0.41875,0.3486111111111111,0.42916666666666664,0.28888888888888886,0.29375,0.37083333333333335,0.3,0.32734933495521545,0.2068079710006714,0.33017903566360474,0.20689010620117188,0.3241904675960541,0.17859426140785217,0.32816800475120544,0.1801181137561798,0.3231033384799957,0.1803615391254425,0.3304559886455536,0.17764458060264587,0.3486111111111111,0.6229166666666667,0.3055555555555556,0.6229166666666667,0.3240194022655487,0.78485506772995,0.37098002433776855,0.7165791988372803,0.3182763159275055,0.8976107835769653,0.3472222222222222,0.69375,0.30972222222222223,0.9270833333333334,0.3285320997238159,0.7025161981582642,0.3259515166282654,0.9366111755371094,0.3277777777777778,0.75
Tree_Pose (136),Tree,4,0.473842054605484,0.2858344316482544,0.48926061391830444,0.2684345543384552,0.44893860816955566,0.2712448239326477,0.568415105342865,0.34242022037506104,0.37812885642051697,0.34373411536216736,0.579082190990448,0.23413464426994324,0.3710189461708069,0.24448129534721375,0.5177853107452393,0.1357021927833557,0.42184269428253174,0.13396921753883362,0.4807564914226532,0.10862702131271362,0.4427976608276367,0.10945931077003479,0.487204909324646,0.10821691155433655,0.4401744306087494,0.10896632075309753,0.5467945337295532,0.5575571060180664,0.4171958565711975,0.5572597980499268,0.695125937461853,0.6642252206802368,0.44385167956352234,0.6556082367897034,0.4880694143167028,0.6152777777777778,0.4938986897468567,0.8305448293685913,0.41718804836273193,0.6081455945968628,0.4867366850376129,0.842877984046936,0.36225596529284165,0.6305555555555555,0.49846652150154114,0.9027665853500366
Tree_Pose (26),Tree,4,0.44035476446151733,0.16438278555870056,0.43774908781051636,0.14898589253425598,0.4084080159664154,0.15062445402145386,0.48756295442581177,0.2662339508533478,0.3071199059486389,0.2575647830963135,0.5835140997830802,0.37777777777777777,0.3028392791748047,0.38626331090927124,0.5379609544468547,0.35833333333333334,0.48129531741142273,0.35370075702667236,0.527445375919342,0.3237082064151764,0.5140997830802603,0.28888888888888886,0.48156182212581344,0.30694444444444446,0.4880694143167028,0.3125,0.4675001800060272,0.48526713252067566,0.34837353229522705,0.4942599833011627,0.688460111618042,0.5447326898574829,0.3774403470715835,0.6680555555555555,0.48590021691973967,0.6277777777777778,0.38081809878349304,0.8301440477371216,0.4229934924078091,0.6291666666666667,0.36917707324028015,0.8463419675827026,0.41865509761388287,0.7055555555555556,0.4530435800552368,0.8935667276382446
Tree_Pose (27),Tree,4,0.5416666666666666,0.16944444444444445,0.55625,0.15555555555555556,0.5104166666666666,0.15416666666666667,0.7416666666666667,0.35,0.37083333333333335,0.3611111111111111,0.6604166666666667,0.2625,0.42916666666666664,0.2652777777777778,0.5833333333333334,0.3194444444444444,0.5083333333333333,0.33055555555555555,0.5416666666666666,0.2388888888888889,0.5458333333333333,0.24305555555555555,0.5520833333333334,0.2791666666666667,0.5479166666666667,0.24305555555555555,0.5211036801338196,0.566187858581543,0.47068437933921814,0.5625756978988647,0.54375,0.7472222222222222,0.21458333333333332,0.6013888888888889,0.4948914647102356,0.9469637274742126,0.48126694560050964,0.654903769493103,0.4910901188850403,0.9687734842300415,0.4925890564918518,0.6388130784034729,0.5229166666666667,0.9611111111111111,0.5031535029411316,0.7253885269165039
Tree_Pose (3),Tree,4,0.6095444685466378,0.19027777777777777,0.6052060737527115,0.1736111111111111,0.5661605206073753,0.1638888888888889,0.6334056399132321,0.2638888888888889,0.4793926247288503,0.28055555555555556,0.7787418655097614,0.33611111111111114,0.5314533622559653,0.35555555555555557,0.7114967462039046,0.3347222222222222,0.665943600867679,0.34444444444444444,0.6898047722342733,0.28055555555555556,0.7071583514099783,0.27361111111111114,0.6399132321041214,0.30694444444444446,0.6594360086767896,0.30277777777777776,0.6420824295010846,0.5,0.5032537960954447,0.4708333333333333,0.579175704989154,0.6666666666666666,0.3969631236442516,0.5861111111111111,0.4592892825603485,0.6948045492172241,0.5336225596529284,0.5569444444444445,0.5010845986984815,0.8583333333333333,0.5553145336225597,0.55,0.6095444685466378,0.8722222222222222,0.5336225596529284,0.6277777777777778
Tree_Pose (35),Tree,4,0.5042039155960083,0.27580496668815613,0.49410468339920044,0.2631779909133911,0.5145118236541748,0.2637540400028229,0.45463407039642334,0.3251287341117859,0.5657560229301453,0.3223188519477844,0.4617548882961273,0.21368935704231262,0.5374196767807007,0.22185593843460083,0.4866860806941986,0.11462444067001343,0.5110477805137634,0.12330645322799683,0.4957585334777832,0.08586880564689636,0.5085692405700684,0.09339725971221924,0.48638471961021423,0.08585533499717712,0.5116934180259705,0.09510472416877747,0.4735754728317261,0.5669084191322327,0.5282304286956787,0.5650492310523987,0.4728209376335144,0.7391996383666992,0.5564757585525513,0.7078984379768372,0.5,0.9444444444444444,0.4950088560581207,0.6633107662200928,0.5194444444444445,0.9736111111111111,0.4828375577926636,0.6584830284118652,0.48055555555555557,0.9666666666666667,0.47284555435180664,0.6631739735603333
Tree_Pose (46),Tree,4,0.49598991870880127,0.13256415724754333,0.4984647333621979,0.11832422018051147,0.4819837510585785,0.1190083920955658,0.5279260873794556,0.23646850883960724,0.4288173317909241,0.22609810531139374,0.5762052536010742,0.3426783084869385,0.4285672903060913,0.3469797670841217,0.5163858532905579,0.2968778610229492,0.4979766309261322,0.2979865074157715,0.5070005059242249,0.2568819224834442,0.5070830583572388,0.2629227638244629,0.5100402235984802,0.268882155418396,0.5098282098770142,0.2721296548843384,0.5061523914337158,0.4583149552345276,0.46241891384124756,0.4690951406955719,0.6016344428062439,0.6004164814949036,0.47623348236083984,0.6503172516822815,0.5,0.5226415094339623,0.47222110629081726,0.8347496390342712,0.49444444444444446,0.5037735849056604,0.4633197486400604,0.8595138788223267,0.44722222222222224,0.5075471698113208,0.5182852149009705,0.8764840364456177
Tree_Pose (54),Tree,4,0.48444444444444446,0.46111111111111114,0.5044444444444445,0.4527777777777778,0.4666666666666667,0.45416666666666666,0.60093754529953,0.5075653195381165,0.4311111111111111,0.5166666666666667,0.6167673468589783,0.5781173706054688,0.3734259307384491,0.5846420526504517,0.4996802508831024,0.5428981781005859,0.4694594144821167,0.5423177480697632,0.4777777777777778,0.5013888888888889,0.4711111111111111,0.49444444444444446,0.48470208048820496,0.5262211561203003,0.47555555555555556,0.5208333333333334,0.5731554627418518,0.6713504195213318,0.4802819490432739,0.6780281066894531,0.6925368905067444,0.7634793519973755,0.5093309879302979,0.8058958053588867,0.5381578803062439,0.7498213648796082,0.5424692630767822,0.9281491041183472,0.5078932642936707,0.7328804135322571,0.5733333333333334,0.9527777777777777,0.5266666666666666,0.7708333333333334,0.5317829847335815,0.9590035676956177
Tree_Pose (57),Tree,4,0.5220729366602687,0.3111111111111111,0.5127623081207275,0.3057502210140228,0.5145663619041443,0.30675315856933594,0.42226487523992323,0.36666666666666664,0.5604606525911708,0.3625,0.4728880226612091,0.23915377259254456,0.48671281337738037,0.24656105041503906,0.48452770709991455,0.14318081736564636,0.4948909282684326,0.1441190242767334,0.48301222920417786,0.11813932657241821,0.4934062957763672,0.11785760521888733,0.47653573751449585,0.11637076735496521,0.49625054001808167,0.11862188577651978,0.54510556621881,0.55,0.46257197696737046,0.5569444444444445,0.4836852207293666,0.7263888888888889,0.7063339731285988,0.6222222222222222,0.5239923224568138,0.8666666666666667,0.5547024952015355,0.6125,0.5124760076775432,0.8847222222222222,0.5028790786948176,0.6055555555555555,0.5574887990951538,0.8828521966934204,0.5220729366602687,0.6625
Tree_Pose (61),Tree,4,0.6861313868613139,0.2,0.7104622871046229,0.18194444444444444,0.681265206812652,0.18194444444444444,0.8829638957977295,0.26138657331466675,0.6876726150512695,0.2722817063331604,0.938197135925293,0.34035101532936096,0.5862302184104919,0.35230952501296997,0.7768372297286987,0.3291672468185425,0.7113765478134155,0.3355340361595154,0.7469850182533264,0.30912989377975464,0.7434421181678772,0.3162505626678467,0.7463001012802124,0.32064706087112427,0.7363770604133606,0.32764092087745667,0.8296613097190857,0.4581834673881531,0.722373366355896,0.4472214877605438,0.7933071255683899,0.604810357093811,0.506818413734436,0.5072592496871948,0.7722943425178528,0.7502626776695251,0.7373674511909485,0.5086297392845154,0.7722635865211487,0.7651540040969849,0.7690765857696533,0.4959735572338104,0.732360097323601,0.8027777777777778,0.7508637309074402,0.5550593137741089
Tree_Pose (91),Tree,4,0.4295233488082886,0.2646738588809967,0.44043445587158203,0.25536441802978516,0.40602606534957886,0.2539389431476593,0.48640885949134827,0.34871673583984375,0.31827402114868164,0.33469709753990173,0.5675791501998901,0.43032407760620117,0.2892797589302063,0.4278806149959564,0.46534860134124756,0.39902228116989136,0.4354504346847534,0.4179767966270447,0.44071581959724426,0.37925347685813904,0.4655351936817169,0.40241411328315735,0.45247605443000793,0.38554877042770386,0.46170544624328613,0.40825164318084717,0.4753471612930298,0.51442551612854,0.3726045489311218,0.5295238494873047,0.6837618947029114,0.563408374786377,0.4362114369869232,0.6730297803878784,0.4446876347064972,0.5862118005752563,0.4326675832271576,0.8155910968780518,0.45089285714285715,0.5694444444444444,0.41517857142857145,0.8444444444444444,0.3861607142857143,0.6055555555555555,0.48943591117858887,0.8526269197463989
Upward-Facing_Dog_Pose (102),Upward-Facing_Dog,6,0.4625,0.2152777777777778,0.4895833333333333,0.21805555555555556,0.4125,0.24722222222222223,0.6821712851524353,0.37330466508865356,0.4242267906665802,0.47185757756233215,0.7472784519195557,0.5594474673271179,0.4831557869911194,0.6806760430335999,0.8083411455154419,0.7364684343338013,0.5490970611572266,0.8519414067268372,0.8979166666666667,0.7805555555555556,0.59375,0.9166666666666666,0.8083333333333333,0.7833333333333333,0.6375,0.8666666666666667,0.5735154151916504,0.5867597460746765,0.4741567373275757,0.6276003122329712,0.4367426633834839,0.5968490242958069,0.31666666666666665,0.6388888888888888,0.14791666666666667,0.4597222222222222,0.05416666666666667,0.4986111111111111,0.125,0.43333333333333335,0.06458333333333334,0.45694444444444443,0.11458333333333333,0.4638888888888889,0.016666666666666666,0.4791666666666667
Upward-Facing_Dog_Pose (103),Upward-Facing_Dog,6,0.49913400411605835,0.3069421052932739,0.5510953068733215,0.27287936210632324,0.443564236164093,0.2763117253780365,0.7372018098831177,0.43241506814956665,0.26106899976730347,0.4319181740283966,0.756094217300415,0.6026018261909485,0.2593457102775574,0.6126955151557922,0.7685089707374573,0.7354779243469238,0.25379928946495056,0.7437028884887695,0.8091106290672451,0.8097222222222222,0.2299349240780911,0.8236111111111111,0.6984815618221258,0.7819444444444444,0.30151843817787416,0.7888888888888889,0.6246604919433594,0.6498906016349792,0.3823559880256653,0.6543138027191162,0.6287611722946167,0.5699536800384521,0.4060586392879486,0.604507327079773,0.5797776579856873,0.4969937801361084,0.4295679032802582,0.5182714462280273,0.5432576537132263,0.48681187629699707,0.44048839807510376,0.5035707354545593,0.6172000169754028,0.5323300361633301,0.40330272912979126,0.5563046336174011
Upward-Facing_Dog_Pose (25),Upward-Facing_Dog,6,0.4136800169944763,0.2086888551712036,0.4409009516239166,0.17790180444717407,0.4120798110961914,0.17654335498809814,0.5353289842605591,0.41221538186073303,0.43023574352264404,0.39570173621177673,0.4890506863594055,0.6752548217773438,0.374943345785141,0.6283024549484253,0.35555555555555557,0.7875243664717348,0.2373843491077423,0.7446510195732117,0.24722222222222223,0.8206627680311891,0.1375,0.7738791423001949,0.29305555555555557,0.7855750487329435,0.20101767778396606,0.7658606171607971,0.6194444444444445,0.7115009746588694,0.5555555555555556,0.6764132553606238,0.9013888888888889,0.6920077972709552,0.8458333333333333,0.645224171539961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Upward-Facing_Dog_Pose (28),Upward-Facing_Dog,6,0.6684591174125671,0.34063971042633057,0.667860209941864,0.3150138258934021,0.6407480239868164,0.3179033398628235,0.6870828866958618,0.49616745114326477,0.5336236953735352,0.48954635858535767,0.6972222222222222,0.7264150943396226,0.5402777777777777,0.7660377358490567,0.7924593687057495,0.7675238847732544,0.662752628326416,0.785912275314331,0.8666666666666667,0.7811320754716982,0.7319444444444444,0.7981132075471699,0.8222613334655762,0.7839635014533997,0.6977255344390869,0.8000845909118652,0.53571617603302,0.7161136865615845,0.46738776564598083,0.6961848139762878,0.37131446599960327,0.7577225565910339,0.30315470695495605,0.7274631857872009,0.18663886189460754,0.7226895689964294,0.14064297080039978,0.7097971439361572,0.20833333333333334,0.6528301886792452,0.1375,0.6641509433962264,0.21388888888888888,0.730188679245283,0.08409398794174194,0.7410132884979248
Upward-Facing_Dog_Pose (35),Upward-Facing_Dog,6,0.6296713948249817,0.23721423745155334,0.6210475564002991,0.22773858904838562,0.6123809814453125,0.23466050624847412,0.6454184055328369,0.36812952160835266,0.5630012154579163,0.39457079768180847,0.6631597280502319,0.5251359939575195,0.5631059408187866,0.5759210586547852,0.6960503458976746,0.6793720126152039,0.5794408917427063,0.7383478879928589,0.7652777777777777,0.6937984496124031,0.6333333333333333,0.7790697674418605,0.7152777777777778,0.7170542635658915,0.6222222222222222,0.7383720930232558,0.5972222222222222,0.6550387596899225,0.5125,0.6589147286821705,0.41388888888888886,0.6298449612403101,0.3625,0.6763565891472868,0.32083333333333336,0.6065891472868217,0.23194444444444445,0.6472868217054264,0.30416666666666664,0.5910852713178295,0.22361111111111112,0.6046511627906976,0.3,0.6085271317829457,0.19166666666666668,0.6375968992248062
Upward-Facing_Dog_Pose (42),Upward-Facing_Dog,6,0.7599995732307434,0.34070682525634766,0.7492202520370483,0.31576335430145264,0.7451263666152954,0.3184870481491089,0.6905016303062439,0.5082018971443176,0.7070286870002747,0.5240199565887451,0.6752400994300842,0.7519954442977905,0.6995015144348145,0.7824682593345642,0.6996176242828369,0.9516818523406982,nan,nan,0.7296284437179565,0.9686983227729797,nan,nan,0.7247836589813232,0.9587409496307373,nan,nan,0.561267614364624,0.853827953338623,0.5720114707946777,0.8817159533500671,0.3861396312713623,0.9407714605331421,0.38761740922927856,0.9593369364738464,0.21999463438987732,0.947824239730835,0.21432307362556458,0.9581215977668762,0.20024797320365906,0.91771399974823,0.19888070225715637,0.9239419102668762,nan,nan,nan,nan
Upward-Facing_Dog_Pose (46),Upward-Facing_Dog,6,0.36551633477211,0.35974884033203125,0.37961289286613464,0.3543846607208252,0.3797590732574463,0.35319235920906067,0.3881112039089203,0.4943491816520691,0.38186416029930115,0.4653903841972351,0.3182084858417511,0.6352500915527344,0.32909873127937317,0.6099303364753723,0.25678643584251404,0.7464399337768555,0.2633029818534851,0.7096604704856873,0.21388888888888888,0.7680140597539543,0.2111111111111111,0.718804920913884,0.23237170279026031,0.7610646486282349,0.24305555555555555,0.7240773286467487,0.4375,0.7135325131810193,0.45416666666666666,0.671353251318102,0.6291666666666667,0.718804920913884,0.6291666666666667,0.6783831282952548,0.7805555555555556,0.718804920913884,0.7611111111111111,0.6818980667838312,0.8097222222222222,0.7100175746924429,0.7819444444444444,0.671353251318102,0.85,0.7381370826010545,0.8125,0.6942003514938488
Upward-Facing_Dog_Pose (49),Upward-Facing_Dog,6,0.5291430354118347,0.3476763963699341,0.5345653295516968,0.3204101324081421,0.5110973119735718,0.3188020884990692,0.5490504503250122,0.4354420006275177,0.4135507047176361,0.4421963393688202,0.5861111111111111,0.6230936819172114,0.39861111111111114,0.681917211328976,0.5914418697357178,0.6827630996704102,0.46757522225379944,0.7183733582496643,0.5888888888888889,0.7254901960784313,0.5625,0.7450980392156863,0.5722222222222222,0.7124183006535948,0.5166666666666667,0.7298474945533769,0.4222222222222222,0.579520697167756,0.36527777777777776,0.5708061002178649,0.3486111111111111,0.4749455337690632,0.24861111111111112,0.5119825708061002,0.30277777777777776,0.477124183006536,0.20421816408634186,0.5010980367660522,0.2875,0.46187363834422657,0.19583333333333333,0.46187363834422657,0.2652777777777778,0.48366013071895425,0.14722222222222223,0.4880174291938998
Upward-Facing_Dog_Pose (51),Upward-Facing_Dog,6,0.5188568234443665,0.41359999775886536,0.5240499973297119,0.39387813210487366,0.5031499862670898,0.39620542526245117,0.5289181470870972,0.4720572531223297,0.43675199151039124,0.48545438051223755,0.5545269846916199,0.5857667922973633,0.4222222222222222,0.6471734892787524,0.5765073895454407,0.6490296125411987,0.5201196074485779,0.6640538573265076,0.5844429731369019,0.6611743569374084,0.5497041940689087,0.6579511761665344,0.5888326168060303,0.6636517643928528,0.5395797491073608,0.6692953705787659,0.3888888888888889,0.5653021442495126,0.37222222222222223,0.5828460038986355,0.30833333333333335,0.5185185185185185,0.24444444444444444,0.557504873294347,0.25,0.5087719298245614,0.14886198937892914,0.547757089138031,0.23055555555555557,0.49707602339181284,0.1389068067073822,0.5351653695106506,0.23055555555555557,0.5107212475633528,0.12387639284133911,0.5520737767219543
Upward-Facing_Dog_Pose (62),Upward-Facing_Dog,6,0.3692425787448883,0.20455148816108704,0.3958336114883423,0.17341575026512146,0.36489877104759216,0.16843318939208984,0.4881795644760132,0.38187161087989807,0.3487280607223511,0.3647151291370392,0.5213384628295898,0.6269738078117371,0.32875901460647583,0.5551648139953613,0.5337861776351929,0.8468952775001526,0.29019924998283386,0.7525123357772827,0.5402777777777777,0.9422222222222222,0.2361111111111111,0.7866666666666666,0.49444444444444446,0.8977777777777778,0.2777777777777778,0.7977777777777778,0.4990898668766022,0.6412737965583801,0.42989206314086914,0.64741450548172,0.5958333333333333,0.5488888888888889,0.5416666666666666,0.5333333333333333,0.6555555555555556,0.47333333333333333,0.6055555555555555,0.4533333333333333,0.6555555555555556,0.44222222222222224,0.6138888888888889,0.4288888888888889,0.6805555555555556,0.4577777777777778,0.6388888888888888,0.44666666666666666
Upward-Facing_Dog_Pose (72),Upward-Facing_Dog,6,0.18882718682289124,0.5579293966293335,0.19545401632785797,0.5496867299079895,0.19301564991474152,0.5493685603141785,0.2756248116493225,0.5774046182632446,0.27955636382102966,0.5715348124504089,0.37652578949928284,0.5774932503700256,0.36426281929016113,0.5809606909751892,0.34334316849708557,0.6319934129714966,0.3411155045032501,0.6258373856544495,0.25742574257425743,0.6347222222222222,0.327877014875412,0.6307057738304138,0.297029702970297,0.6375,0.3292079207920792,0.6291666666666667,0.4573315680027008,0.6127843260765076,0.4524453282356262,0.6098611950874329,0.6137088537216187,0.6172682642936707,0.5860453844070435,0.6147967576980591,0.7623762376237624,0.6194444444444445,0.8292079207920792,0.6180555555555556,0.7721583843231201,0.6107857823371887,0.8094059405940595,0.6083333333333333,0.8712871287128713,0.6361111111111111,0.8638613861386139,0.6277777777777778
Upward-Facing_Dog_Pose (73),Upward-Facing_Dog,6,0.26244881749153137,0.28786569833755493,0.2805261015892029,0.28674978017807007,0.2788095474243164,0.2825387418270111,0.30578136444091797,0.46223127841949463,0.31366655230522156,0.4381219148635864,0.3255349397659302,0.6489694118499756,0.3358749449253082,0.6163520812988281,0.2315312922000885,0.7320041656494141,0.2725708484649658,0.7003399133682251,0.16666666666666666,0.7410207939508506,0.18055555555555555,0.7051039697542533,0.19460980594158173,0.740500271320343,0.22361111111111112,0.7088846880907372,0.4394413232803345,0.6891165375709534,0.440644234418869,0.6580999493598938,0.674376904964447,0.6999903321266174,0.6637009382247925,0.6779396533966064,0.8839697241783142,0.7098309397697449,0.8580912351608276,0.6822590827941895,0.8997385501861572,0.681136965751648,0.8784174919128418,0.6522641181945801,0.9479795694351196,0.7476255893707275,0.9307283163070679,0.7319485545158386
Upward-Facing_Dog_Pose (76),Upward-Facing_Dog,6,0.1302732527256012,0.301891952753067,0.15473578870296478,0.3060511350631714,0.15274256467819214,0.29883575439453125,0.21810609102249146,0.49702370166778564,0.19082671403884888,0.46667811274528503,0.33040300011634827,0.6419237852096558,0.22690020501613617,0.6070891618728638,0.23801358044147491,0.7866329550743103,0.22916666666666666,0.7784090909090909,0.16111111111111112,0.8011363636363636,0.16805555555555557,0.7821969696969697,0.19722222222222222,0.7954545454545454,0.20277777777777778,0.7784090909090909,0.3674420118331909,0.7432791590690613,0.340906023979187,0.7258453965187073,0.5941837430000305,0.7553696632385254,0.5742818117141724,0.7344642877578735,0.8513888888888889,0.75,0.8236111111111111,0.7196969696969697,0.8680555555555556,0.7121212121212122,0.8402777777777778,0.6950757575757576,0.9361111111111111,0.7954545454545454,0.9347222222222222,0.7784090909090909
Upward-Facing_Dog_Pose (8),Upward-Facing_Dog,6,0.38431432843208313,0.24775151908397675,0.3822386860847473,0.23922407627105713,0.374467134475708,0.24336549639701843,0.3961166739463806,0.31874436140060425,0.3406215012073517,0.3276733458042145,0.3988795876502991,0.3979569375514984,0.33705776929855347,0.4135119318962097,0.4050784111022949,0.46855342388153076,0.344023734331131,0.4881022572517395,0.4080875515937805,0.4943394064903259,0.3524796962738037,0.5026662945747375,0.41136422753334045,0.48811396956443787,0.3430863320827484,0.5027674436569214,0.3657737672328949,0.43263745307922363,0.3366823196411133,0.43407905101776123,0.2847222222222222,0.41130604288499023,0.25972222222222224,0.4249512670565302,0.2363075613975525,0.4015701711177826,0.21388888888888888,0.40545808966861596,0.2308495044708252,0.3879227638244629,0.2,0.38791423001949316,0.22361111111111112,0.3937621832358674,0.1875,0.4074074074074074
Upward-Facing_Dog_Pose (83),Upward-Facing_Dog,6,0.2033485621213913,0.612250804901123,0.2134947031736374,0.5898391604423523,0.21063852310180664,0.5900353193283081,0.28274527192115784,0.7010973691940308,0.2898489832878113,0.676993191242218,0.38200685381889343,0.7455951571464539,0.38064542412757874,0.7310908436775208,0.33881568908691406,0.9183205962181091,0.3491712212562561,0.8793062567710876,0.28055555555555556,0.9306930693069307,0.2972222222222222,0.9034653465346535,0.31805555555555554,0.9232673267326733,0.3263888888888889,0.9084158415841584,0.46598294377326965,0.8435922861099243,0.466706246137619,0.8220949172973633,0.6251221299171448,0.8733831644058228,0.6162663698196411,0.8500951528549194,0.7805555555555556,0.8712871287128713,0.7631064653396606,0.8592483401298523,0.8152777777777778,0.8589108910891089,0.8208333333333333,0.8415841584158416,0.8708333333333333,0.905940594059406,0.8916666666666667,0.9183168316831684
